"filename", "language", "pip requirements", "JSON with Comments", "HTML", "Python", "Properties", "Batch", "CSS", "JavaScript", "JSON", "PowerShell", "XML", "C++", "comment", "blank", "total"
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\distutils\command\install_headers.pyi", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\distutils\command\install_lib.pyi", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\distutils\command\install_scripts.pyi", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\distutils\command\register.pyi", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\distutils\command\sdist.pyi", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\distutils\core.pyi", "Python", 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 51
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\distutils\cygwinccompiler.pyi", "Python", 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 8
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\distutils\debug.pyi", "Python", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 4
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\distutils\dep_util.pyi", "Python", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 9
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\distutils\dir_util.pyi", "Python", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 16
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\distutils\dist.pyi", "Python", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 12
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\distutils\errors.pyi", "Python", 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 20
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\distutils\extension.pyi", "Python", 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 40
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\distutils\fancy_getopt.pyi", "Python", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 28
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\distutils\file_util.pyi", "Python", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 13
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\distutils\filelist.pyi", "Python", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 4
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\distutils\log.pyi", "Python", 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 29
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\distutils\msvccompiler.pyi", "Python", 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 7
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\distutils\spawn.pyi", "Python", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 9
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\distutils\sysconfig.pyi", "Python", 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 20
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\distutils\text_file.pyi", "Python", 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 19
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\distutils\unixccompiler.pyi", "Python", 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 7
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\distutils\util.pyi", "Python", 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 21
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\distutils\version.pyi", "Python", 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 55
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\doctest.pyi", "Python", 0, 0, 0, 132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 161
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\ensurepip\__init__.pyi", "Python", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 11
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\errno.pyi", "Python", 0, 0, 0, 136, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 141
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\filecmp.pyi", "Python", 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9, 49
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\fileinput.pyi", "Python", 0, 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 83
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\formatter.pyi", "Python", 0, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 106
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\fractions.pyi", "Python", 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 7, 13, 99
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\ftplib.pyi", "Python", 0, 0, 0, 157, 0, 0, 0, 0, 0, 0, 0, 0, 4, 14, 175
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\genericpath.pyi", "Python", 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 22
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\grp.pyi", "Python", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 12
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\hmac.pyi", "Python", 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9, 39
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\imaplib.pyi", "Python", 0, 0, 0, 130, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 141
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\imghdr.pyi", "Python", 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 17
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\keyword.pyi", "Python", 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 7
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\lib2to3\__init__.pyi", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\lib2to3\pgen2\__init__.pyi", "Python", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 11
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\lib2to3\pgen2\driver.pyi", "Python", 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 25
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\lib2to3\pgen2\grammar.pyi", "Python", 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 30
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\lib2to3\pgen2\literals.pyi", "Python", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 10
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\lib2to3\pgen2\parse.pyi", "Python", 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 30
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\lib2to3\pgen2\pgen.pyi", "Python", 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 51
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\lib2to3\pgen2\token.pyi", "Python", 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 74
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\lib2to3\pgen2\tokenize.pyi", "Python", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9, 31
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\lib2to3\pygram.pyi", "Python", 0, 0, 0, 110, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 117
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\lib2to3\pytree.pyi", "Python", 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16, 87
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\linecache.pyi", "Python", 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 13
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\locale.pyi", "Python", 0, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14, 114
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\logging\__init__.pyi", "Python", 0, 0, 0, 384, 0, 0, 0, 0, 0, 0, 0, 0, 2, 53, 439
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\logging\config.pyi", "Python", 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 34
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\logging\handlers.pyi", "Python", 0, 0, 0, 183, 0, 0, 0, 0, 0, 0, 0, 0, 4, 29, 216
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\macpath.pyi", "Python", 0, 0, 0, 137, 0, 0, 0, 0, 0, 0, 0, 0, 18, 17, 172
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\mailbox.pyi", "Python", 0, 0, 0, 150, 0, 0, 0, 0, 0, 0, 0, 0, 1, 49, 200
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\mailcap.pyi", "Python", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\marshal.pyi", "Python", 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\math.pyi", "Python", 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 84
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\mimetypes.pyi", "Python", 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 39
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\mmap.pyi", "Python", 0, 0, 0, 93, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 103
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\modulefinder.pyi", "Python", 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 49
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\netrc.pyi", "Python", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 20
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\nis.pyi", "Python", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\ntpath.pyi", "Python", 0, 0, 0, 141, 0, 0, 0, 0, 0, 0, 0, 0, 19, 18, 178
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\numbers.pyi", "Python", 0, 0, 0, 132, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 145
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\opcode.pyi", "Python", 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\operator.pyi", "Python", 0, 0, 0, 162, 0, 0, 0, 0, 0, 0, 0, 0, 1, 65, 228
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\optparse.pyi", "Python", 0, 0, 0, 207, 0, 0, 0, 0, 0, 0, 0, 0, 2, 20, 229
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\pdb.pyi", "Python", 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8, 63
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\pickle.pyi", "Python", 0, 0, 0, 122, 0, 0, 0, 0, 0, 0, 0, 0, 3, 17, 142
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\pickletools.pyi", "Python", 0, 0, 0, 113, 0, 0, 0, 0, 0, 0, 0, 0, 1, 32, 146
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\pkgutil.pyi", "Python", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 39
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\plistlib.pyi", "Python", 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 66
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\poplib.pyi", "Python", 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 2, 16, 78
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\posixpath.pyi", "Python", 0, 0, 0, 141, 0, 0, 0, 0, 0, 0, 0, 0, 19, 18, 178
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\pprint.pyi", "Python", 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8, 41
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\profile.pyi", "Python", 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 28
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\pstats.pyi", "Python", 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 40
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\pty.pyi", "Python", 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 21
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\pwd.pyi", "Python", 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\py_compile.pyi", "Python", 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 29
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\pyclbr.pyi", "Python", 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 41
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\pydoc.pyi", "Python", 0, 0, 0, 151, 0, 0, 0, 0, 0, 0, 0, 0, 9, 21, 181
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\pyexpat\__init__.pyi", "Python", 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 76
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\pyexpat\errors.pyi", "Python", 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 45
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\pyexpat\model.pyi", "Python", 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\quopri.pyi", "Python", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 9
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\readline.pyi", "Python", 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 42
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\rlcompleter.pyi", "Python", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 15
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\sched.pyi", "Python", 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 27
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\select.pyi", "Python", 0, 0, 0, 124, 0, 0, 0, 0, 0, 0, 0, 0, 4, 11, 139
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\shutil.pyi", "Python", 0, 0, 0, 124, 0, 0, 0, 0, 0, 0, 0, 0, 6, 19, 149
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\site.pyi", "Python", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 18
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\smtpd.pyi", "Python", 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14, 79
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\sndhdr.pyi", "Python", 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 25
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\socket.pyi", "Python", 0, 0, 0, 642, 0, 0, 0, 0, 0, 0, 0, 0, 53, 73, 768
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\sqlite3\__init__.pyi", "Python", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\sqlite3\dbapi2.pyi", "Python", 0, 0, 0, 250, 0, 0, 0, 0, 0, 0, 0, 0, 14, 28, 292
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\sre_compile.pyi", "Python", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 19
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\ssl.pyi", "Python", 0, 0, 0, 304, 0, 0, 0, 0, 0, 0, 0, 0, 3, 39, 346
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\stringprep.pyi", "Python", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 24
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\struct.pyi", "Python", 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10, 45
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\sunau.pyi", "Python", 0, 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9, 87
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\symtable.pyi", "Python", 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 46
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\sysconfig.pyi", "Python", 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 20
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\syslog.pyi", "Python", 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 45
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\tabnanny.pyi", "Python", 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 23
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\tarfile.pyi", "Python", 0, 0, 0, 172, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14, 187
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\telnetlib.pyi", "Python", 0, 0, 0, 107, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 116
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\termios.pyi", "Python", 0, 0, 0, 241, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 249
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\threading.pyi", "Python", 0, 0, 0, 157, 0, 0, 0, 0, 0, 0, 0, 0, 2, 38, 197
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\time.pyi", "Python", 0, 0, 0, 101, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11, 114
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\timeit.pyi", "Python", 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 35
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\token.pyi", "Python", 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 76
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\trace.pyi", "Python", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 36
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\traceback.pyi", "Python", 0, 0, 0, 107, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 121
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\tty.pyi", "Python", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 18
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\turtle.pyi", "Python", 0, 0, 0, 431, 0, 0, 0, 0, 0, 0, 0, 0, 37, 34, 502
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\unicodedata.pyi", "Python", 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 41
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\uu.pyi", "Python", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 14
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\uuid.pyi", "Python", 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 91
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\warnings.pyi", "Python", 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 42
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\wave.pyi", "Python", 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9, 76
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\weakref.pyi", "Python", 0, 0, 0, 93, 0, 0, 0, 0, 0, 0, 0, 0, 2, 16, 111
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\webbrowser.pyi", "Python", 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 99
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\wsgiref\__init__.pyi", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\wsgiref\handlers.pyi", "Python", 0, 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 88
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\wsgiref\headers.pyi", "Python", 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 32
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\wsgiref\simple_server.pyi", "Python", 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 41
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\wsgiref\types.pyi", "Python", 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 19, 7, 45
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\wsgiref\util.pyi", "Python", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 24
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\wsgiref\validate.pyi", "Python", 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 54
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\xdrlib.pyi", "Python", 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 57
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\xml\__init__.pyi", "Python", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\xml\etree\ElementInclude.pyi", "Python", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 18
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\xml\etree\ElementPath.pyi", "Python", 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 34
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\xml\etree\ElementTree.pyi", "Python", 0, 0, 0, 204, 0, 0, 0, 0, 0, 0, 0, 0, 27, 29, 260
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\xml\etree\__init__.pyi", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\xml\etree\cElementTree.pyi", "Python", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 4
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\xml\parsers\__init__.pyi", "Python", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\xml\parsers\expat\__init__.pyi", "Python", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\xml\parsers\expat\errors.pyi", "Python", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\xml\parsers\expat\model.pyi", "Python", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"f:\Inframind\dist\app\jedi\third_party\typeshed\stdlib\2and3\xml\sax\__init__.pyi", "Python", 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 35
